filename,start,end,primary_label,start_sec,end_sec,chunk_id,fold
BC2026_Train_0032_S22_20211215_221500.ogg,00:00:50,00:00:55,23158;24279;24321;555146;65380,50,55,BC2026_Train_0032_S22_20211215_221500_55,1
BC2026_Train_0032_S22_20211215_221500.ogg,00:00:55,00:01:00,23158;24279;24321;25092;555146;65380,55,60,BC2026_Train_0032_S22_20211215_221500_60,1
BC2026_Train_0023_S22_20211121_230000.ogg,00:00:00,00:00:05,1491113;22967;22973;compau;undtin1,0,5,BC2026_Train_0023_S22_20211121_230000_5,1
BC2026_Train_0023_S22_20211121_230000.ogg,00:00:05,00:00:10,1491113;22967;22973;compau,5,10,BC2026_Train_0023_S22_20211121_230000_10,1
BC2026_Train_0023_S22_20211121_230000.ogg,00:00:10,00:00:15,1491113;22967;22973;undtin1,10,15,BC2026_Train_0023_S22_20211121_230000_15,1
BC2026_Train_0023_S22_20211121_230000.ogg,00:00:15,00:00:20,1491113;22967;22973;517063;compau,15,20,BC2026_Train_0023_S22_20211121_230000_20,1
BC2026_Train_0023_S22_20211121_230000.ogg,00:00:20,00:00:25,1491113;22967;22973;555146;compau;undtin1,20,25,BC2026_Train_0023_S22_20211121_230000_25,1
BC2026_Train_0023_S22_20211121_230000.ogg,00:00:25,00:00:30,1491113;22967;22973;517063;65380;compau,25,30,BC2026_Train_0023_S22_20211121_230000_30,1
BC2026_Train_0023_S22_20211121_230000.ogg,00:00:30,00:00:35,1491113;22967;22973;65380;compau,30,35,BC2026_Train_0023_S22_20211121_230000_35,1
BC2026_Train_0023_S22_20211121_230000.ogg,00:00:35,00:00:40,1491113;22967;22973;65380;compau,35,40,BC2026_Train_0023_S22_20211121_230000_40,1
BC2026_Train_0023_S22_20211121_230000.ogg,00:00:40,00:00:45,1491113;22967;22973;65380;compau;undtin1,40,45,BC2026_Train_0023_S22_20211121_230000_45,1
BC2026_Train_0023_S22_20211121_230000.ogg,00:00:45,00:00:50,1491113;22967;22973;65380;compau,45,50,BC2026_Train_0023_S22_20211121_230000_50,1
BC2026_Train_0023_S22_20211121_230000.ogg,00:00:50,00:00:55,1491113;22967;22973;65380;compau,50,55,BC2026_Train_0023_S22_20211121_230000_55,1
BC2026_Train_0023_S22_20211121_230000.ogg,00:00:55,00:01:00,1491113;22967;22973;65380,55,60,BC2026_Train_0023_S22_20211121_230000_60,1
BC2026_Train_0063_S19_20241214_190000.ogg,00:00:00,00:00:05,22973;25073;326272;47158son04;47158son11;47158son13;47158son24;67107,0,5,BC2026_Train_0063_S19_20241214_190000_5,0
BC2026_Train_0063_S19_20241214_190000.ogg,00:00:05,00:00:10,22973;25073;326272;47158son11;47158son13;47158son24;67107,5,10,BC2026_Train_0063_S19_20241214_190000_10,0
BC2026_Train_0063_S19_20241214_190000.ogg,00:00:10,00:00:15,22973;24321;25073;326272;47158son11;47158son13;47158son24;67107,10,15,BC2026_Train_0063_S19_20241214_190000_15,0
BC2026_Train_0063_S19_20241214_190000.ogg,00:00:15,00:00:20,22973;25073;326272;47158son11;47158son13;47158son24,15,20,BC2026_Train_0063_S19_20241214_190000_20,0
BC2026_Train_0063_S19_20241214_190000.ogg,00:00:20,00:00:25,22973;25073;326272;47158son11;47158son13;47158son24,20,25,BC2026_Train_0063_S19_20241214_190000_25,0
BC2026_Train_0063_S19_20241214_190000.ogg,00:00:25,00:00:30,22973;24321;25073;326272;47158son04;47158son11;47158son13;47158son24,25,30,BC2026_Train_0063_S19_20241214_190000_30,0
BC2026_Train_0063_S19_20241214_190000.ogg,00:00:30,00:00:35,22973;24321;25073;326272;47158son04;47158son11;47158son13;47158son24;67107,30,35,BC2026_Train_0063_S19_20241214_190000_35,0
BC2026_Train_0063_S19_20241214_190000.ogg,00:00:35,00:00:40,22973;25073;326272;47158son11;47158son13;47158son24;67107;compau,35,40,BC2026_Train_0063_S19_20241214_190000_40,0
BC2026_Train_0063_S19_20241214_190000.ogg,00:00:40,00:00:45,22973;25073;326272;47158son05;47158son11;47158son13;47158son24;67107,40,45,BC2026_Train_0063_S19_20241214_190000_45,0
BC2026_Train_0063_S19_20241214_190000.ogg,00:00:45,00:00:50,22973;24321;25073;326272;47158son04;47158son05;47158son11;47158son13;47158son24;67107,45,50,BC2026_Train_0063_S19_20241214_190000_50,0
BC2026_Train_0063_S19_20241214_190000.ogg,00:00:50,00:00:55,22973;24321;25073;326272;47158son11;47158son13;47158son24;67107,50,55,BC2026_Train_0063_S19_20241214_190000_55,0
BC2026_Train_0063_S19_20241214_190000.ogg,00:00:55,00:01:00,22973;25073;326272;47158son11;47158son13;47158son24;67107,55,60,BC2026_Train_0063_S19_20241214_190000_60,0
BC2026_Train_0041_S22_20220105_223000.ogg,00:00:00,00:00:05,23158;24279;24321;517063;555146;65380;66971,0,5,BC2026_Train_0041_S22_20220105_223000_5,1
BC2026_Train_0041_S22_20220105_223000.ogg,00:00:05,00:00:10,23158;24279;24321;517063;555146;65380,5,10,BC2026_Train_0041_S22_20220105_223000_10,1
BC2026_Train_0041_S22_20220105_223000.ogg,00:00:10,00:00:15,23158;24279;24321;517063;555146;65380;66971,10,15,BC2026_Train_0041_S22_20220105_223000_15,1
BC2026_Train_0041_S22_20220105_223000.ogg,00:00:15,00:00:20,23158;24279;24321;517063;555146;65380;66971,15,20,BC2026_Train_0041_S22_20220105_223000_20,1
BC2026_Train_0041_S22_20220105_223000.ogg,00:00:20,00:00:25,23158;24279;24321;517063;555146;65380;66971,20,25,BC2026_Train_0041_S22_20220105_223000_25,1
BC2026_Train_0041_S22_20220105_223000.ogg,00:00:25,00:00:30,23158;24279;24321;517063;555146;65380;66971,25,30,BC2026_Train_0041_S22_20220105_223000_30,1
BC2026_Train_0041_S22_20220105_223000.ogg,00:00:30,00:00:35,23158;24279;24321;517063;555146;65380;66971,30,35,BC2026_Train_0041_S22_20220105_223000_35,1
BC2026_Train_0041_S22_20220105_223000.ogg,00:00:35,00:00:40,23158;24279;24321;517063;555146;65380;66971,35,40,BC2026_Train_0041_S22_20220105_223000_40,1
BC2026_Train_0041_S22_20220105_223000.ogg,00:00:40,00:00:45,23158;24279;24321;517063;555146;65380;66971,40,45,BC2026_Train_0041_S22_20220105_223000_45,1
BC2026_Train_0041_S22_20220105_223000.ogg,00:00:45,00:00:50,23158;24279;24321;517063;555146;65380;66971,45,50,BC2026_Train_0041_S22_20220105_223000_50,1
BC2026_Train_0041_S22_20220105_223000.ogg,00:00:50,00:00:55,23158;24279;24321;517063;555146;65380;66971,50,55,BC2026_Train_0041_S22_20220105_223000_55,1
BC2026_Train_0041_S22_20220105_223000.ogg,00:00:55,00:01:00,23158;24279;24321;517063;555146;65380;66971,55,60,BC2026_Train_0041_S22_20220105_223000_60,1
BC2026_Train_0030_S22_20211212_224500.ogg,00:00:00,00:00:05,22967;22973;517063,0,5,BC2026_Train_0030_S22_20211212_224500_5,0
BC2026_Train_0030_S22_20211212_224500.ogg,00:00:05,00:00:10,22967;22973;517063,5,10,BC2026_Train_0030_S22_20211212_224500_10,0
BC2026_Train_0030_S22_20211212_224500.ogg,00:00:10,00:00:15,22967;22973;517063,10,15,BC2026_Train_0030_S22_20211212_224500_15,0
BC2026_Train_0030_S22_20211212_224500.ogg,00:00:15,00:00:20,22967;22973;24321;517063,15,20,BC2026_Train_0030_S22_20211212_224500_20,0
BC2026_Train_0030_S22_20211212_224500.ogg,00:00:20,00:00:25,22967;22973;24321;517063,20,25,BC2026_Train_0030_S22_20211212_224500_25,0
BC2026_Train_0030_S22_20211212_224500.ogg,00:00:25,00:00:30,22967;22973;24321;517063,25,30,BC2026_Train_0030_S22_20211212_224500_30,0
BC2026_Train_0030_S22_20211212_224500.ogg,00:00:30,00:00:35,22967;22973;24321;517063,30,35,BC2026_Train_0030_S22_20211212_224500_35,0
BC2026_Train_0030_S22_20211212_224500.ogg,00:00:35,00:00:40,22967;22973;517063,35,40,BC2026_Train_0030_S22_20211212_224500_40,0
BC2026_Train_0030_S22_20211212_224500.ogg,00:00:40,00:00:45,22967;22973;24321;517063,40,45,BC2026_Train_0030_S22_20211212_224500_45,0
BC2026_Train_0030_S22_20211212_224500.ogg,00:00:45,00:00:50,22967;22973;24321;517063,45,50,BC2026_Train_0030_S22_20211212_224500_50,0
BC2026_Train_0030_S22_20211212_224500.ogg,00:00:50,00:00:55,22967;22973;517063,50,55,BC2026_Train_0030_S22_20211212_224500_55,0
BC2026_Train_0030_S22_20211212_224500.ogg,00:00:55,00:01:00,22967;22973;517063,55,60,BC2026_Train_0030_S22_20211212_224500_60,0
BC2026_Train_0006_S09_20250828_000000.ogg,00:00:05,00:00:10,516975,5,10,BC2026_Train_0006_S09_20250828_000000_10,1
BC2026_Train_0006_S09_20250828_000000.ogg,00:00:10,00:00:15,516975,10,15,BC2026_Train_0006_S09_20250828_000000_15,1
BC2026_Train_0036_S22_20211224_234500.ogg,00:00:00,00:00:05,23158;24279;24321;517063;555146;65380;66971,0,5,BC2026_Train_0036_S22_20211224_234500_5,0
BC2026_Train_0036_S22_20211224_234500.ogg,00:00:05,00:00:10,23158;24279;24321;517063;555146;65380;66971,5,10,BC2026_Train_0036_S22_20211224_234500_10,0
BC2026_Train_0036_S22_20211224_234500.ogg,00:00:10,00:00:15,23158;24279;24321;517063;555146;65380;66971,10,15,BC2026_Train_0036_S22_20211224_234500_15,0
BC2026_Train_0036_S22_20211224_234500.ogg,00:00:15,00:00:20,23158;24279;24321;517063;555146;65380,15,20,BC2026_Train_0036_S22_20211224_234500_20,0
BC2026_Train_0036_S22_20211224_234500.ogg,00:00:20,00:00:25,23158;24279;24321;517063;555146;65380,20,25,BC2026_Train_0036_S22_20211224_234500_25,0
BC2026_Train_0036_S22_20211224_234500.ogg,00:00:25,00:00:30,23158;24279;24321;517063;555146;65380,25,30,BC2026_Train_0036_S22_20211224_234500_30,0
BC2026_Train_0036_S22_20211224_234500.ogg,00:00:30,00:00:35,23158;24279;24321;517063;555146;65380,30,35,BC2026_Train_0036_S22_20211224_234500_35,0
BC2026_Train_0036_S22_20211224_234500.ogg,00:00:35,00:00:40,23158;24279;24321;517063;555146;65380,35,40,BC2026_Train_0036_S22_20211224_234500_40,0
BC2026_Train_0036_S22_20211224_234500.ogg,00:00:40,00:00:45,23158;24279;517063;555146;65380,40,45,BC2026_Train_0036_S22_20211224_234500_45,0
BC2026_Train_0036_S22_20211224_234500.ogg,00:00:45,00:00:50,23158;24279;24321;517063;555146;65380;66971,45,50,BC2026_Train_0036_S22_20211224_234500_50,0
BC2026_Train_0036_S22_20211224_234500.ogg,00:00:50,00:00:55,23158;24279;24321;517063;555146;65380,50,55,BC2026_Train_0036_S22_20211224_234500_55,0
BC2026_Train_0036_S22_20211224_234500.ogg,00:00:55,00:01:00,23158;24279;24321;555146;65380;66971,55,60,BC2026_Train_0036_S22_20211224_234500_60,0
BC2026_Train_0054_S22_20220214_034500.ogg,00:00:00,00:00:05,22973;517063;555146;65380,0,5,BC2026_Train_0054_S22_20220214_034500_5,0
BC2026_Train_0054_S22_20220214_034500.ogg,00:00:05,00:00:10,22973;517063;555146;65380,5,10,BC2026_Train_0054_S22_20220214_034500_10,0
BC2026_Train_0054_S22_20220214_034500.ogg,00:00:10,00:00:15,22973;517063;555146;65380,10,15,BC2026_Train_0054_S22_20220214_034500_15,0
BC2026_Train_0054_S22_20220214_034500.ogg,00:00:15,00:00:20,22973;517063;555146;65380,15,20,BC2026_Train_0054_S22_20220214_034500_20,0
BC2026_Train_0054_S22_20220214_034500.ogg,00:00:20,00:00:25,22973;517063;555146;65380,20,25,BC2026_Train_0054_S22_20220214_034500_25,0
BC2026_Train_0054_S22_20220214_034500.ogg,00:00:25,00:00:30,22973;517063;555146;65380,25,30,BC2026_Train_0054_S22_20220214_034500_30,0
BC2026_Train_0054_S22_20220214_034500.ogg,00:00:30,00:00:35,22973;517063;555146;65380,30,35,BC2026_Train_0054_S22_20220214_034500_35,0
BC2026_Train_0054_S22_20220214_034500.ogg,00:00:35,00:00:40,22973;517063;555146;65380,35,40,BC2026_Train_0054_S22_20220214_034500_40,0
BC2026_Train_0054_S22_20220214_034500.ogg,00:00:40,00:00:45,22973;517063;555146;65380,40,45,BC2026_Train_0054_S22_20220214_034500_45,0
BC2026_Train_0054_S22_20220214_034500.ogg,00:00:45,00:00:50,22973;517063;555146,45,50,BC2026_Train_0054_S22_20220214_034500_50,0
BC2026_Train_0054_S22_20220214_034500.ogg,00:00:50,00:00:55,22973;517063;555146,50,55,BC2026_Train_0054_S22_20220214_034500_55,0
BC2026_Train_0054_S22_20220214_034500.ogg,00:00:55,00:01:00,22973;517063;555146,55,60,BC2026_Train_0054_S22_20220214_034500_60,0
BC2026_Train_0010_S09_20250828_000000.ogg,00:00:00,00:00:05,516975,0,5,BC2026_Train_0010_S09_20250828_000000_5,1
BC2026_Train_0010_S09_20250828_000000.ogg,00:00:05,00:00:10,516975,5,10,BC2026_Train_0010_S09_20250828_000000_10,1
BC2026_Train_0043_S22_20220112_040000.ogg,00:00:00,00:00:05,22967;22973;517063,0,5,BC2026_Train_0043_S22_20220112_040000_5,2
BC2026_Train_0043_S22_20220112_040000.ogg,00:00:05,00:00:10,22967;22973;24279;517063;redjun,5,10,BC2026_Train_0043_S22_20220112_040000_10,2
BC2026_Train_0043_S22_20220112_040000.ogg,00:00:10,00:00:15,22967;22973;24279;517063;redjun,10,15,BC2026_Train_0043_S22_20220112_040000_15,2
BC2026_Train_0043_S22_20220112_040000.ogg,00:00:15,00:00:20,22967;22973;517063,15,20,BC2026_Train_0043_S22_20220112_040000_20,2
BC2026_Train_0043_S22_20220112_040000.ogg,00:00:20,00:00:25,22967;22973;517063;redjun,20,25,BC2026_Train_0043_S22_20220112_040000_25,2
BC2026_Train_0043_S22_20220112_040000.ogg,00:00:25,00:00:30,22967;22973;24279;517063;redjun,25,30,BC2026_Train_0043_S22_20220112_040000_30,2
BC2026_Train_0043_S22_20220112_040000.ogg,00:00:30,00:00:35,22967;22973;24279;517063,30,35,BC2026_Train_0043_S22_20220112_040000_35,2
BC2026_Train_0043_S22_20220112_040000.ogg,00:00:35,00:00:40,22967;22973;517063,35,40,BC2026_Train_0043_S22_20220112_040000_40,2
BC2026_Train_0043_S22_20220112_040000.ogg,00:00:40,00:00:45,22967;22973;24279;517063,40,45,BC2026_Train_0043_S22_20220112_040000_45,2
BC2026_Train_0043_S22_20220112_040000.ogg,00:00:45,00:00:50,22967;22973;24279;517063;redjun,45,50,BC2026_Train_0043_S22_20220112_040000_50,2
BC2026_Train_0043_S22_20220112_040000.ogg,00:00:50,00:00:55,22967;22973;24279;517063;redjun,50,55,BC2026_Train_0043_S22_20220112_040000_55,2
BC2026_Train_0043_S22_20220112_040000.ogg,00:00:55,00:01:00,22967;22973;24279;517063,55,60,BC2026_Train_0043_S22_20220112_040000_60,2
BC2026_Train_0022_S22_20211114_014500.ogg,00:00:00,00:00:05,compau;litnig1;undtin1,0,5,BC2026_Train_0022_S22_20211114_014500_5,2
BC2026_Train_0022_S22_20211114_014500.ogg,00:00:05,00:00:10,compau;litnig1,5,10,BC2026_Train_0022_S22_20211114_014500_10,2
BC2026_Train_0022_S22_20211114_014500.ogg,00:00:10,00:00:15,compau;litnig1,10,15,BC2026_Train_0022_S22_20211114_014500_15,2
BC2026_Train_0022_S22_20211114_014500.ogg,00:00:15,00:00:20,compau,15,20,BC2026_Train_0022_S22_20211114_014500_20,2
BC2026_Train_0022_S22_20211114_014500.ogg,00:00:20,00:00:25,compau;litnig1;undtin1,20,25,BC2026_Train_0022_S22_20211114_014500_25,2
BC2026_Train_0022_S22_20211114_014500.ogg,00:00:25,00:00:30,517063;litnig1;undtin1,25,30,BC2026_Train_0022_S22_20211114_014500_30,2
BC2026_Train_0022_S22_20211114_014500.ogg,00:00:30,00:00:35,litnig1,30,35,BC2026_Train_0022_S22_20211114_014500_35,2
BC2026_Train_0022_S22_20211114_014500.ogg,00:00:35,00:00:40,517063;litnig1;undtin1,35,40,BC2026_Train_0022_S22_20211114_014500_40,2
BC2026_Train_0022_S22_20211114_014500.ogg,00:00:40,00:00:45,517063;litnig1,40,45,BC2026_Train_0022_S22_20211114_014500_45,2
BC2026_Train_0022_S22_20211114_014500.ogg,00:00:45,00:00:50,517063;litnig1;undtin1,45,50,BC2026_Train_0022_S22_20211114_014500_50,2
BC2026_Train_0022_S22_20211114_014500.ogg,00:00:50,00:00:55,517063;litnig1,50,55,BC2026_Train_0022_S22_20211114_014500_55,2
BC2026_Train_0022_S22_20211114_014500.ogg,00:00:55,00:01:00,litnig1;undtin1,55,60,BC2026_Train_0022_S22_20211114_014500_60,2
BC2026_Train_0048_S22_20220131_180000.ogg,00:00:00,00:00:05,1491113;bufpar;whtdov,0,5,BC2026_Train_0048_S22_20220131_180000_5,0
BC2026_Train_0048_S22_20220131_180000.ogg,00:00:05,00:00:10,1491113;bufpar;sibtan2,5,10,BC2026_Train_0048_S22_20220131_180000_10,0
BC2026_Train_0048_S22_20220131_180000.ogg,00:00:10,00:00:15,1491113;bufpar;hyamac1,10,15,BC2026_Train_0048_S22_20220131_180000_15,0
BC2026_Train_0048_S22_20220131_180000.ogg,00:00:15,00:00:20,1491113;bufpar;hyamac1,15,20,BC2026_Train_0048_S22_20220131_180000_20,0
BC2026_Train_0048_S22_20220131_180000.ogg,00:00:20,00:00:25,1491113;bufpar;hyamac1;whtdov,20,25,BC2026_Train_0048_S22_20220131_180000_25,0
BC2026_Train_0048_S22_20220131_180000.ogg,00:00:25,00:00:30,1491113;bufpar;hyamac1,25,30,BC2026_Train_0048_S22_20220131_180000_30,0
BC2026_Train_0048_S22_20220131_180000.ogg,00:00:30,00:00:35,1491113;66971;bufpar;hyamac1;whtdov,30,35,BC2026_Train_0048_S22_20220131_180000_35,0
BC2026_Train_0048_S22_20220131_180000.ogg,00:00:35,00:00:40,1491113;66971;bufpar;hyamac1,35,40,BC2026_Train_0048_S22_20220131_180000_40,0
BC2026_Train_0048_S22_20220131_180000.ogg,00:00:40,00:00:45,1491113;66971;bufpar;hyamac1,40,45,BC2026_Train_0048_S22_20220131_180000_45,0
BC2026_Train_0048_S22_20220131_180000.ogg,00:00:45,00:00:50,1491113;23158;66971;bufpar;hyamac1;whtdov,45,50,BC2026_Train_0048_S22_20220131_180000_50,0
BC2026_Train_0048_S22_20220131_180000.ogg,00:00:50,00:00:55,1491113;66971;bufpar;hyamac1,50,55,BC2026_Train_0048_S22_20220131_180000_55,0
BC2026_Train_0048_S22_20220131_180000.ogg,00:00:55,00:01:00,1491113;23158;66971;bufpar;hyamac1;whtdov,55,60,BC2026_Train_0048_S22_20220131_180000_60,0
BC2026_Train_0050_S22_20220205_214500.ogg,00:00:00,00:00:05,24279;24321;555146;65380;66971,0,5,BC2026_Train_0050_S22_20220205_214500_5,1
BC2026_Train_0050_S22_20220205_214500.ogg,00:00:05,00:00:10,24279;555146;65380;66971,5,10,BC2026_Train_0050_S22_20220205_214500_10,1
BC2026_Train_0050_S22_20220205_214500.ogg,00:00:10,00:00:15,24279;555146;65380;66971,10,15,BC2026_Train_0050_S22_20220205_214500_15,1
BC2026_Train_0050_S22_20220205_214500.ogg,00:00:15,00:00:20,24279;555146;65380;66971,15,20,BC2026_Train_0050_S22_20220205_214500_20,1
BC2026_Train_0050_S22_20220205_214500.ogg,00:00:20,00:00:25,24279;65380;66971,20,25,BC2026_Train_0050_S22_20220205_214500_25,1
BC2026_Train_0050_S22_20220205_214500.ogg,00:00:25,00:00:30,555146;65380;66971,25,30,BC2026_Train_0050_S22_20220205_214500_30,1
BC2026_Train_0050_S22_20220205_214500.ogg,00:00:30,00:00:35,24279;517063;555146;65380;66971,30,35,BC2026_Train_0050_S22_20220205_214500_35,1
BC2026_Train_0050_S22_20220205_214500.ogg,00:00:35,00:00:40,24279;517063;555146;65380;66971,35,40,BC2026_Train_0050_S22_20220205_214500_40,1
BC2026_Train_0050_S22_20220205_214500.ogg,00:00:40,00:00:45,517063;65380;66971,40,45,BC2026_Train_0050_S22_20220205_214500_45,1
BC2026_Train_0050_S22_20220205_214500.ogg,00:00:45,00:00:50,517063;555146;65380;66971,45,50,BC2026_Train_0050_S22_20220205_214500_50,1
BC2026_Train_0050_S22_20220205_214500.ogg,00:00:50,00:00:55,24279;517063;65380;66971,50,55,BC2026_Train_0050_S22_20220205_214500_55,1
BC2026_Train_0050_S22_20220205_214500.ogg,00:00:55,00:01:00,24279;517063;65380;66971,55,60,BC2026_Train_0050_S22_20220205_214500_60,1
BC2026_Train_0060_S15_20250617_062700.ogg,00:00:00,00:00:05,47158son07;chacha1;fusfly1;magant1;undtin1;whtdov,0,5,BC2026_Train_0060_S15_20250617_062700_5,0
BC2026_Train_0060_S15_20250617_062700.ogg,00:00:05,00:00:10,47158son07;chacha1;magant1;orwpar;whtdov,5,10,BC2026_Train_0060_S15_20250617_062700_10,0
BC2026_Train_0060_S15_20250617_062700.ogg,00:00:10,00:00:15,47158son07;chacha1;orwpar;whtdov,10,15,BC2026_Train_0060_S15_20250617_062700_15,0
BC2026_Train_0060_S15_20250617_062700.ogg,00:00:15,00:00:20,47158son07;chacha1;orwpar;whtdov,15,20,BC2026_Train_0060_S15_20250617_062700_20,0
BC2026_Train_0060_S15_20250617_062700.ogg,00:00:20,00:00:25,47158son07;chacha1;fusfly1;orwpar;whtdov,20,25,BC2026_Train_0060_S15_20250617_062700_25,0
BC2026_Train_0060_S15_20250617_062700.ogg,00:00:25,00:00:30,47158son07;chacha1;orwpar;whtdov,25,30,BC2026_Train_0060_S15_20250617_062700_30,0
BC2026_Train_0060_S15_20250617_062700.ogg,00:00:30,00:00:35,47158son07;chacha1;orwpar;whtdov,30,35,BC2026_Train_0060_S15_20250617_062700_35,0
BC2026_Train_0060_S15_20250617_062700.ogg,00:00:35,00:00:40,47158son07;chacha1;orwpar;whtdov,35,40,BC2026_Train_0060_S15_20250617_062700_40,0
BC2026_Train_0060_S15_20250617_062700.ogg,00:00:40,00:00:45,47158son07;chacha1;fusfly1;orwpar;whtdov,40,45,BC2026_Train_0060_S15_20250617_062700_45,0
BC2026_Train_0060_S15_20250617_062700.ogg,00:00:45,00:00:50,47158son07;orwpar;whtdov,45,50,BC2026_Train_0060_S15_20250617_062700_50,0
BC2026_Train_0060_S15_20250617_062700.ogg,00:00:50,00:00:55,47158son07;chacha1;orwpar;whtdov,50,55,BC2026_Train_0060_S15_20250617_062700_55,0
BC2026_Train_0060_S15_20250617_062700.ogg,00:00:55,00:01:00,47158son07;chacha1;whtdov,55,60,BC2026_Train_0060_S15_20250617_062700_60,0
BC2026_Train_0038_S22_20211228_220000.ogg,00:00:00,00:00:05,23158;24279;24321;517063;555146;65380;66971,0,5,BC2026_Train_0038_S22_20211228_220000_5,1
BC2026_Train_0038_S22_20211228_220000.ogg,00:00:05,00:00:10,23158;24279;24321;517063;555146;65380;66971,5,10,BC2026_Train_0038_S22_20211228_220000_10,1
BC2026_Train_0038_S22_20211228_220000.ogg,00:00:10,00:00:15,23158;24279;24321;517063;555146;65380;66971,10,15,BC2026_Train_0038_S22_20211228_220000_15,1
BC2026_Train_0038_S22_20211228_220000.ogg,00:00:15,00:00:20,23158;24279;24321;517063;555146;65380;66971,15,20,BC2026_Train_0038_S22_20211228_220000_20,1
BC2026_Train_0038_S22_20211228_220000.ogg,00:00:20,00:00:25,23158;24279;24321;517063;555146;65380;66971,20,25,BC2026_Train_0038_S22_20211228_220000_25,1
BC2026_Train_0038_S22_20211228_220000.ogg,00:00:25,00:00:30,23158;24279;24321;517063;555146;65380;66971,25,30,BC2026_Train_0038_S22_20211228_220000_30,1
BC2026_Train_0038_S22_20211228_220000.ogg,00:00:30,00:00:35,23158;24279;24321;517063;555146;65380;66971,30,35,BC2026_Train_0038_S22_20211228_220000_35,1
BC2026_Train_0038_S22_20211228_220000.ogg,00:00:35,00:00:40,23158;24279;24321;517063;555146;65380;66971,35,40,BC2026_Train_0038_S22_20211228_220000_40,1
BC2026_Train_0038_S22_20211228_220000.ogg,00:00:40,00:00:45,23158;24279;24321;517063;555146;65380;66971,40,45,BC2026_Train_0038_S22_20211228_220000_45,1
BC2026_Train_0038_S22_20211228_220000.ogg,00:00:45,00:00:50,23158;24279;24321;517063;555146;65380;66971,45,50,BC2026_Train_0038_S22_20211228_220000_50,1
BC2026_Train_0038_S22_20211228_220000.ogg,00:00:50,00:00:55,23158;24279;24321;517063;555146;65380;66971,50,55,BC2026_Train_0038_S22_20211228_220000_55,1
BC2026_Train_0038_S22_20211228_220000.ogg,00:00:55,00:01:00,23158;24279;24321;517063;555146;65380;66971,55,60,BC2026_Train_0038_S22_20211228_220000_60,1
BC2026_Train_0011_S03_20211114_200000.ogg,00:00:00,00:00:05,1491113;22967;22973,0,5,BC2026_Train_0011_S03_20211114_200000_5,0
BC2026_Train_0011_S03_20211114_200000.ogg,00:00:05,00:00:10,1491113;22967;22973;517063,5,10,BC2026_Train_0011_S03_20211114_200000_10,0
BC2026_Train_0011_S03_20211114_200000.ogg,00:00:10,00:00:15,1491113;22967;22973;517063,10,15,BC2026_Train_0011_S03_20211114_200000_15,0
BC2026_Train_0011_S03_20211114_200000.ogg,00:00:15,00:00:20,1491113;22967;22973;517063,15,20,BC2026_Train_0011_S03_20211114_200000_20,0
BC2026_Train_0011_S03_20211114_200000.ogg,00:00:20,00:00:25,1491113;22967;22973;517063,20,25,BC2026_Train_0011_S03_20211114_200000_25,0
BC2026_Train_0011_S03_20211114_200000.ogg,00:00:25,00:00:30,1491113;22967;22973;517063,25,30,BC2026_Train_0011_S03_20211114_200000_30,0
BC2026_Train_0011_S03_20211114_200000.ogg,00:00:30,00:00:35,1491113;22967;22973;517063,30,35,BC2026_Train_0011_S03_20211114_200000_35,0
BC2026_Train_0011_S03_20211114_200000.ogg,00:00:35,00:00:40,1491113;22967;22973;517063,35,40,BC2026_Train_0011_S03_20211114_200000_40,0
BC2026_Train_0011_S03_20211114_200000.ogg,00:00:40,00:00:45,1491113;22967;22973;517063,40,45,BC2026_Train_0011_S03_20211114_200000_45,0
BC2026_Train_0011_S03_20211114_200000.ogg,00:00:45,00:00:50,1491113;22967;22973;517063,45,50,BC2026_Train_0011_S03_20211114_200000_50,0
BC2026_Train_0011_S03_20211114_200000.ogg,00:00:50,00:00:55,1491113;22967;22973;517063,50,55,BC2026_Train_0011_S03_20211114_200000_55,0
BC2026_Train_0011_S03_20211114_200000.ogg,00:00:55,00:01:00,1491113;22967;22973;517063,55,60,BC2026_Train_0011_S03_20211114_200000_60,0
BC2026_Train_0037_S22_20211226_021500.ogg,00:00:00,00:00:05,23158;517063,0,5,BC2026_Train_0037_S22_20211226_021500_5,2
BC2026_Train_0037_S22_20211226_021500.ogg,00:00:05,00:00:10,23158;517063,5,10,BC2026_Train_0037_S22_20211226_021500_10,2
BC2026_Train_0037_S22_20211226_021500.ogg,00:00:10,00:00:15,23158;24279;517063,10,15,BC2026_Train_0037_S22_20211226_021500_15,2
BC2026_Train_0037_S22_20211226_021500.ogg,00:00:15,00:00:20,23158;24279;517063;65380,15,20,BC2026_Train_0037_S22_20211226_021500_20,2
BC2026_Train_0037_S22_20211226_021500.ogg,00:00:20,00:00:25,23158;24279;517063;65380;66971,20,25,BC2026_Train_0037_S22_20211226_021500_25,2
BC2026_Train_0037_S22_20211226_021500.ogg,00:00:25,00:00:30,23158;24279;517063;65380;66971,25,30,BC2026_Train_0037_S22_20211226_021500_30,2
BC2026_Train_0037_S22_20211226_021500.ogg,00:00:30,00:00:35,23158;24279;517063;65380,30,35,BC2026_Train_0037_S22_20211226_021500_35,2
BC2026_Train_0037_S22_20211226_021500.ogg,00:00:35,00:00:40,23158;24279;517063;65380,35,40,BC2026_Train_0037_S22_20211226_021500_40,2
