filename,start,end,primary_label,source_type,audio_path,fold
BC2026_Train_0057_S15_20250617_060000.ogg,17,22,47158son07;chvcon1;limpki;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_17_22.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,18,23,47158son07;chvcon1;limpki;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_18_23.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,16,21,47158son07;chvcon1;limpki;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_16_21.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,14,19,47158son07;chacha1;chvcon1;limpki;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_14_19.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,19,24,47158son07;chvcon1;limpki;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_19_24.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,23,28,47158son07;chvcon1;limpki;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_23_28.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,22,27,47158son07;chvcon1;limpki;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_22_27.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,21,26,47158son07;chvcon1;limpki;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_21_26.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,26,31,47158son07;chvcon1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_26_31.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,24,29,47158son07;chvcon1;limpki;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_24_29.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,27,32,47158son07;chvcon1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_27_32.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,28,33,47158son07;chvcon1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_28_33.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,32,37,47158son07;chvcon1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_32_37.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,33,38,47158son07;chvcon1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_33_38.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,29,34,47158son07;chvcon1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_29_34.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,31,36,47158son07;chvcon1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_31_36.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,36,41,47158son07;chvcon1;magant1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_36_41.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,34,39,47158son07;chvcon1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_34_39.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,38,43,47158son07;chvcon1;magant1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_38_43.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,37,42,47158son07;chvcon1;magant1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_37_42.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,41,46,47158son07;chvcon1;magant1;rutjac1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_41_46.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,39,44,47158son07;chvcon1;magant1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_39_44.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,43,48,47158son07;chvcon1;magant1;rutjac1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_43_48.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,42,47,47158son07;chvcon1;magant1;rutjac1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_42_47.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,46,51,47158son07;chvcon1;purjay1;rutjac1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_46_51.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,47,52,47158son07;chvcon1;purjay1;rutjac1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_47_52.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,48,53,47158son07;chvcon1;purjay1;rutjac1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_48_53.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,49,54,47158son07;chvcon1;purjay1;rutjac1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_49_54.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,51,56,47158son07;chvcon1;purjay1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_51_56.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,53,58,47158son07;chvcon1;purjay1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_53_58.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,52,57,47158son07;chvcon1;purjay1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_52_57.ogg,2
BC2026_Train_0057_S15_20250617_060000.ogg,54,59,47158son07;chvcon1;purjay1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0057_S15_20250617_060000_54_59.ogg,2
BC2026_Train_0058_S15_20250617_060100.ogg,2,7,47158son07;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_2_7.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,3,8,47158son07;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_3_8.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,1,6,47158son07;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_1_6.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,6,11,47158son07;47158son08;chvcon1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_6_11.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,8,13,47158son07;47158son08;chvcon1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_8_13.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,7,12,47158son07;47158son08;chvcon1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_7_12.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,4,9,47158son07;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_4_9.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,12,17,47158son07;47158son08;chvcon1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_12_17.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,13,18,47158son07;47158son08;chvcon1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_13_18.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,11,16,47158son07;47158son08;chvcon1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_11_16.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,9,14,47158son07;47158son08;chvcon1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_9_14.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,18,23,47158son07;47158son08;chvcon1;limpki;ruther1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_18_23.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,14,19,47158son07;47158son08;chvcon1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_14_19.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,17,22,47158son07;47158son08;chvcon1;limpki;ruther1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_17_22.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,16,21,47158son07;47158son08;chvcon1;limpki;ruther1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_16_21.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,21,26,47158son07;47158son08;chacha1;chvcon1;limpki;ruther1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_21_26.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,22,27,47158son07;47158son08;chacha1;chvcon1;limpki;ruther1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_22_27.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,23,28,47158son07;47158son08;chacha1;chvcon1;limpki;ruther1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_23_28.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,24,29,47158son07;47158son08;chacha1;chvcon1;limpki;ruther1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_24_29.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,26,31,47158son07;47158son08;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_26_31.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,28,33,47158son07;47158son08;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_28_33.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,27,32,47158son07;47158son08;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_27_32.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,31,36,47158son07;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_31_36.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,33,38,47158son07;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_33_38.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,32,37,47158son07;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_32_37.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,29,34,47158son07;47158son08;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_29_34.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,36,41,47158son07;chacha1;chvcon1;magant1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_36_41.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,38,43,47158son07;chacha1;chvcon1;magant1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_38_43.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,34,39,47158son07;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_34_39.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,37,42,47158son07;chacha1;chvcon1;magant1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_37_42.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,39,44,47158son07;chacha1;chvcon1;magant1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_39_44.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,42,47,47158son07;47158son08;chacha1;chvcon1;magant1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_42_47.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,41,46,47158son07;47158son08;chacha1;chvcon1;magant1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_41_46.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,43,48,47158son07;47158son08;chacha1;chvcon1;magant1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_43_48.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,48,53,47158son07;47158son08;chacha1;chvcon1;magant1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_48_53.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,44,49,47158son07;47158son08;chacha1;chvcon1;magant1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_44_49.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,46,51,47158son07;47158son08;chacha1;chvcon1;magant1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_46_51.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,47,52,47158son07;47158son08;chacha1;chvcon1;magant1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_47_52.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,51,56,47158son07;chacha1;chvcon1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_51_56.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,52,57,47158son07;chacha1;chvcon1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_52_57.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,53,58,47158son07;chacha1;chvcon1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_53_58.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,49,54,47158son07;47158son08;chacha1;chvcon1;magant1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_49_54.ogg,0
BC2026_Train_0058_S15_20250617_060100.ogg,54,59,47158son07;chacha1;chvcon1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0058_S15_20250617_060100_54_59.ogg,0
BC2026_Train_0059_S15_20250617_060200.ogg,1,6,47158son07;bufpar;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_1_6.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,3,8,47158son07;bufpar;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_3_8.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,2,7,47158son07;bufpar;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_2_7.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,7,12,47158son07;bufpar;chacha1;chvcon1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_7_12.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,8,13,47158son07;bufpar;chacha1;chvcon1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_8_13.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,4,9,47158son07;bufpar;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_4_9.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,6,11,47158son07;bufpar;chacha1;chvcon1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_6_11.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,9,14,47158son07;bufpar;chacha1;chvcon1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_9_14.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,13,18,47158son07;chacha1;chvcon1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_13_18.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,11,16,47158son07;chacha1;chvcon1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_11_16.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,12,17,47158son07;chacha1;chvcon1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_12_17.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,16,21,47158son07;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_16_21.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,17,22,47158son07;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_17_22.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,14,19,47158son07;chacha1;chvcon1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_14_19.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,18,23,47158son07;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_18_23.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,22,27,47158son07;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_22_27.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,21,26,47158son07;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_21_26.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,23,28,47158son07;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_23_28.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,19,24,47158son07;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_19_24.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,27,32,47158son07;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_27_32.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,26,31,47158son07;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_26_31.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,24,29,47158son07;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_24_29.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,28,33,47158son07;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_28_33.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,32,37,47158son07;chacha1;chvcon1;purjay1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_32_37.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,29,34,47158son07;chacha1;chvcon1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_29_34.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,33,38,47158son07;chacha1;chvcon1;purjay1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_33_38.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,31,36,47158son07;chacha1;chvcon1;purjay1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_31_36.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,37,42,47158son07;chacha1;chvcon1;purjay1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_37_42.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,38,43,47158son07;chacha1;chvcon1;purjay1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_38_43.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,34,39,47158son07;chacha1;chvcon1;purjay1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_34_39.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,36,41,47158son07;chacha1;chvcon1;purjay1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_36_41.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,42,47,47158son07;chacha1;chvcon1;purjay1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_42_47.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,39,44,47158son07;chacha1;chvcon1;purjay1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_39_44.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,41,46,47158son07;chacha1;chvcon1;purjay1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_41_46.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,43,48,47158son07;chacha1;chvcon1;purjay1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_43_48.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,47,52,47158son07;chacha1;chvcon1;purjay1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_47_52.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,48,53,47158son07;chacha1;chvcon1;purjay1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_48_53.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,46,51,47158son07;chacha1;chvcon1;purjay1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_46_51.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,44,49,47158son07;chacha1;chvcon1;purjay1;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_44_49.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,49,54,47158son07;chacha1;chvcon1;purjay1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_49_54.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,52,57,47158son07;chacha1;chvcon1;purjay1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_52_57.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,51,56,47158son07;chacha1;chvcon1;purjay1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_51_56.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,53,58,47158son07;chacha1;chvcon1;purjay1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_53_58.ogg,1
BC2026_Train_0059_S15_20250617_060200.ogg,54,59,47158son07;chacha1;chvcon1;purjay1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0059_S15_20250617_060200_54_59.ogg,1
BC2026_Train_0060_S15_20250617_062700.ogg,2,7,47158son07;chacha1;fusfly1;magant1;orwpar;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0060_S15_20250617_062700_2_7.ogg,2
BC2026_Train_0060_S15_20250617_062700.ogg,3,8,47158son07;chacha1;fusfly1;magant1;orwpar;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0060_S15_20250617_062700_3_8.ogg,2
BC2026_Train_0060_S15_20250617_062700.ogg,1,6,47158son07;chacha1;fusfly1;magant1;orwpar;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0060_S15_20250617_062700_1_6.ogg,2
BC2026_Train_0060_S15_20250617_062700.ogg,4,9,47158son07;chacha1;fusfly1;magant1;orwpar;undtin1;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0060_S15_20250617_062700_4_9.ogg,2
BC2026_Train_0060_S15_20250617_062700.ogg,8,13,47158son07;chacha1;magant1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0060_S15_20250617_062700_8_13.ogg,2
BC2026_Train_0060_S15_20250617_062700.ogg,7,12,47158son07;chacha1;magant1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0060_S15_20250617_062700_7_12.ogg,2
BC2026_Train_0060_S15_20250617_062700.ogg,6,11,47158son07;chacha1;magant1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0060_S15_20250617_062700_6_11.ogg,2
BC2026_Train_0060_S15_20250617_062700.ogg,13,18,47158son07;chacha1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0060_S15_20250617_062700_13_18.ogg,2
BC2026_Train_0060_S15_20250617_062700.ogg,11,16,47158son07;chacha1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0060_S15_20250617_062700_11_16.ogg,2
BC2026_Train_0060_S15_20250617_062700.ogg,9,14,47158son07;chacha1;magant1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0060_S15_20250617_062700_9_14.ogg,2
BC2026_Train_0060_S15_20250617_062700.ogg,12,17,47158son07;chacha1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0060_S15_20250617_062700_12_17.ogg,2
BC2026_Train_0060_S15_20250617_062700.ogg,18,23,47158son07;chacha1;fusfly1;orwpar;whtdov,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0060_S15_20250617_062700_18_23.ogg,2
